customer_id,show_id,customer_name,age,gender,country,subscription_type,watch_time_minutes,rating
c16224,s5377,Donna Smith,36,Female,France,Basic,4130,2
c16225,s15720,Barry Robertson,66,Male,USA,Standard,1704,2
c16226,s19449,Paul Jenkins,58,Other,India,Basic,2289,3
c16227,s2275,Casey Williams,76,Female,India,Premium,3502,5
c16228,s2263,Stephanie Allison,38,Other,USA,Standard,4898,3
c16229,s9618,Rebecca Foster,65,Female,Australia,Basic,678,1
c16230,s7351,Shannon Greene,70,Female,Australia,Standard,4063,4
c16231,s10883,Emily Martinez,32,Male,Japan,Standard,1679,5
c16232,s16238,Samuel Smith,42,Other,Canada,Standard,4073,1
c16233,s16356,Dustin Fox,16,Female,Brazil,Standard,1967,5
c16234,s6917,Latoya Todd,78,Other,Brazil,Premium,4737,1
c16235,s10808,Kevin Vaughn,60,Female,India,Premium,4928,2
c16236,s8904,William Brewer,80,Other,Japan,Standard,1847,3
c16237,s13320,Jenna Nelson,45,Other,UK,Basic,987,1
c16238,s9398,Kimberly Walker,19,Male,India,Premium,353,1
c16239,s11089,Nicholas Holland,38,Other,France,Basic,3239,2
c16240,s12401,Cindy Harrell,61,Female,USA,Basic,4784,1
c16241,s16904,Taylor Lee,18,Male,India,Premium,4480,1
c16242,s11790,Michael Wheeler,60,Female,UK,Premium,2617,1
c16243,s8328,Robert Lee,29,Male,Canada,Premium,697,4
c16244,s4582,Sarah Hunt,40,Other,India,Premium,170,2
c16245,s20191,Robert Schneider,77,Male,Australia,Standard,4716,1
c16246,s19587,Mary Smith MD,35,Male,USA,Basic,2779,2
c16247,s1445,Debbie Pena,14,Male,Canada,Basic,3558,3
c16248,s11853,Jordan Payne,22,Female,UK,Basic,4692,2
c16249,s14435,Tristan Dawson,50,Male,UK,Basic,3614,1
c16250,s10415,Calvin Yu,71,Female,India,Premium,4810,3
c16251,s19357,Erin Roy,54,Female,USA,Basic,4186,4
c16252,s17392,Kayla Curtis,48,Other,France,Basic,2577,5
c16253,s17320,Justin Frazier,38,Male,India,Premium,3577,3
c16254,s16138,Christian Hernandez,57,Other,Australia,Basic,610,5
c16255,s9777,Shawn Carr MD,72,Male,India,Premium,2906,4
c16256,s13869,Travis Williamson,68,Other,Brazil,Standard,4877,4
c16257,s14787,Maria Weaver,79,Other,Brazil,Standard,2753,4
c16258,s6202,Erin Hall,36,Other,Germany,Standard,1884,4
c16259,s9633,Jesse Wright,48,Male,Germany,Standard,1784,3
c16260,s19922,Kristy Ross,30,Female,Germany,Standard,1655,5
c16261,s7554,Diana Cooper,40,Female,USA,Standard,3969,4
c16262,s12885,Deanna Cox,75,Other,Brazil,Standard,367,2
c16263,s7212,Alfred Trujillo,58,Other,Brazil,Standard,1900,3
c16264,s19246,Darren Butler,46,Female,Germany,Premium,2996,3
c16265,s9407,Natalie Petty,28,Other,USA,Premium,1135,5
c16266,s19666,Thomas Garcia,35,Other,Canada,Basic,298,1
c16267,s13002,Barbara Gutierrez,42,Female,South Korea,Premium,2946,5
c16268,s13754,Tony Simmons,55,Other,France,Standard,3200,1
c16269,s19727,Evan Pierce,41,Male,France,Standard,272,2
c16270,s1037,Jennifer Romero,55,Female,India,Premium,4952,1
c16271,s19199,Courtney Wood,38,Other,France,Premium,3598,1
c16272,s5741,Tina Ellison,74,Female,India,Basic,2494,5
c16273,s9793,Hunter Young,23,Female,South Korea,Basic,3592,4
c16274,s16513,Dr. Terri Ramirez PhD,73,Male,Japan,Premium,3806,4
c16275,s11762,Tiffany Rowe,25,Other,Australia,Standard,566,4
c16276,s2109,David Clark,43,Male,UK,Standard,4017,1
c16277,s7567,Kevin Davis,30,Other,South Korea,Standard,4695,4
c16278,s13968,Charles Porter,46,Other,South Korea,Premium,3830,2
c16279,s7864,Vincent Jacobs,77,Other,Canada,Basic,1666,1
c16280,s10072,Lori West,27,Female,USA,Standard,4213,5
c16281,s7961,Erika Dodson,13,Female,Canada,Premium,1353,1
c16282,s4426,Kristin Chambers,20,Male,Japan,Premium,2723,3
c16283,s13876,Cynthia Walker,57,Male,Germany,Standard,1079,5
c16284,s1185,Nicole Williams,67,Other,Germany,Basic,3682,1
c16285,s16394,Gary Mitchell,55,Female,Brazil,Premium,1361,4
c16286,s15568,Brian Scott,65,Female,India,Standard,210,2
c16287,s17507,April Alvarez,49,Male,Japan,Standard,3592,3
c16288,s12882,Phyllis Obrien,15,Male,Japan,Standard,41,1
c16289,s9939,Rose Ross,20,Female,France,Standard,1825,1
c16290,s15735,Michaela Jackson,78,Male,India,Standard,2384,5
c16291,s7697,Kimberly Shepherd,71,Male,India,Standard,2143,2
c16292,s19529,Thomas Harding,80,Other,France,Standard,2273,4
c16293,s14114,Michael Watson,31,Other,USA,Premium,3312,4
c16294,s2859,Joseph Flynn,73,Female,Australia,Premium,3786,2
c16295,s20610,Daniel Bridges,77,Other,Japan,Premium,675,1
c16296,s4195,Christopher Wilson,51,Female,India,Basic,2170,2
c16297,s1798,Eric Brown,42,Male,Brazil,Premium,2815,2
c16298,s1888,Johnathan Strong,13,Female,Japan,Standard,656,3
c16299,s6915,Bruce Hicks,14,Other,France,Basic,2749,4
c16300,s14963,Amanda Nguyen,61,Other,UK,Premium,1881,5
c16301,s13234,Austin Sutton,34,Female,India,Basic,1463,5
c16302,s5373,Thomas Ross,63,Female,Brazil,Premium,3826,3
c16303,s8226,Megan Turner,70,Male,USA,Standard,2057,2
c16304,s18325,Donna Myers,27,Other,France,Basic,2958,2
c16305,s15867,Jake Evans,63,Female,Canada,Basic,1147,4
c16306,s8973,Lauren Zavala,19,Male,USA,Standard,3316,3
c16307,s2690,Katie Palmer,76,Other,Australia,Premium,3162,1
c16308,s8895,Jeffrey Ray,13,Male,Brazil,Premium,133,1
c16309,s8595,Gregory Ayala,80,Female,India,Standard,1744,3
c16310,s15560,Duane Payne,37,Male,Japan,Basic,147,4
c16311,s10563,Jennifer Snyder,23,Male,South Korea,Standard,2929,2
c16312,s16289,Ruth Allen,80,Male,Brazil,Premium,4283,5
c16313,s14305,David Johnson,35,Other,France,Standard,2963,2
c16314,s7352,Martha Burke,76,Male,Brazil,Premium,1773,2
c16315,s4352,Christine Nguyen,60,Male,South Korea,Basic,1359,1
c16316,s17183,Timothy Munoz,38,Male,India,Basic,3796,4
c16317,s9048,Leslie Peterson,27,Other,South Korea,Premium,1418,1
c16318,s10430,Jenny Calderon,26,Other,USA,Standard,4009,3
c16319,s3358,Thomas Johnson,37,Female,Japan,Standard,1242,5
c16320,s19025,Molly Murphy,39,Male,UK,Standard,1915,4
c16321,s20674,Ashley Mccormick,51,Other,South Korea,Basic,3625,5
c16322,s20579,Nicole Jones,14,Other,Germany,Standard,136,3
c16323,s16050,Evan Sullivan,68,Male,Canada,Standard,3257,2
c16324,s3282,Christopher Montoya Jr.,60,Other,USA,Premium,2726,4
c16325,s6497,Alexis White,36,Female,Germany,Premium,3666,3
c16326,s19377,Derrick Holland,37,Other,South Korea,Premium,4348,1
c16327,s14507,Paul Hodge,74,Other,USA,Premium,945,3
c16328,s15064,Lindsey Hill,32,Male,Germany,Basic,381,5
c16329,s7084,William Kim,69,Other,UK,Premium,4358,4
c16330,s14647,Kenneth Medina,73,Female,Germany,Standard,4443,4
c16331,s2187,Ian Miller,60,Male,Japan,Premium,3944,1
c16332,s19394,Benjamin Underwood,42,Male,France,Premium,1856,1
c16333,s11421,Brittany Bowen,66,Male,France,Standard,732,4
c16334,s17785,Dr. Michael Miller,58,Female,Canada,Standard,3520,5
c16335,s3457,Paul Silva,21,Female,Japan,Standard,2934,2
c16336,s3462,Julie Reeves,53,Other,France,Premium,194,4
c16337,s20256,Jacqueline Kelly,24,Other,Canada,Basic,610,2
c16338,s7655,Colleen Hicks,38,Male,Japan,Basic,4365,1
c16339,s18368,Alex Ford,25,Male,Canada,Standard,4806,1
c16340,s3486,James Brooks,47,Other,Canada,Premium,3123,3
c16341,s5237,Grace Hall,68,Male,South Korea,Basic,735,2
c16342,s3852,Joe David,35,Male,France,Premium,4797,1
c16343,s3852,Jamie Bowman,31,Other,Germany,Standard,3929,1
c16344,s4254,David Cabrera,22,Other,India,Premium,4452,5
c16345,s8912,Joshua Allen,63,Male,Japan,Basic,101,5
c16346,s9056,Jonathan Adkins DVM,33,Male,Germany,Premium,975,5
c16347,s7009,Tara Powell,30,Other,India,Basic,2722,1
c16348,s6046,Kristina Cook,66,Female,India,Standard,17,3
c16349,s4635,Stephanie Parrish,78,Male,South Korea,Standard,1367,3
c16350,s18360,Carol Mayer,69,Other,UK,Standard,2177,1
c16351,s1624,Sarah Casey,36,Female,France,Standard,3290,4
c16352,s8333,Angela Hernandez,80,Male,Japan,Standard,3150,3
c16353,s1703,Deborah Andrews DVM,15,Female,Brazil,Standard,2340,2
c16354,s20890,Ronald Nelson,20,Other,Brazil,Standard,1264,1
c16355,s20234,Derek Wilson,37,Other,France,Standard,4931,3
c16356,s18719,Collin Mccullough,20,Female,Brazil,Premium,4665,4
c16357,s12439,Ashley Paul,33,Female,UK,Basic,3553,2
c16358,s2225,William Lewis,24,Male,Japan,Premium,4956,1
c16359,s11501,Justin Harding,41,Other,France,Basic,1682,5
c16360,s17154,Dr. John Nelson MD,45,Female,Japan,Standard,1599,3
c16361,s19611,Shelley Hines,45,Male,France,Basic,4461,3
c16362,s8871,Elizabeth Ward,61,Male,Germany,Basic,1969,5
c16363,s16678,Kyle Murphy,78,Female,India,Basic,1468,5
c16364,s13064,April Singh,50,Female,UK,Basic,4518,5
c16365,s6878,Scott Mejia,79,Male,UK,Premium,3983,3
c16366,s7079,Kristin Perez,67,Female,South Korea,Basic,91,2
c16367,s10603,Stephanie Contreras,54,Male,USA,Premium,4682,5
c16368,s19898,Melanie Morgan,78,Other,Brazil,Standard,155,4
c16369,s20360,Richard Castro,78,Other,Canada,Standard,3638,1
c16370,s6108,Crystal Johnson,58,Female,Germany,Premium,3482,2
c16371,s13207,Mark Oliver,50,Other,Australia,Basic,4016,2
c16372,s2300,David Vargas,22,Male,India,Basic,476,2
c16373,s16971,Diana Mcgrath,76,Male,USA,Standard,1035,1
c16374,s7494,Sandra Ramirez,71,Other,India,Standard,4506,4
c16375,s16226,Jacqueline Ross,62,Female,Canada,Standard,2129,1
c16376,s11800,Brandon Peterson,77,Female,Australia,Standard,4090,2
c16377,s16284,David Smith,78,Male,USA,Basic,4907,4
c16378,s16266,Jordan Frey,80,Other,Germany,Standard,1480,1
c16379,s16333,Debra Webb,51,Female,Australia,Standard,2713,1
c16380,s10509,Travis King,42,Other,Germany,Premium,4227,5
c16381,s3589,Susan Little,18,Male,Canada,Standard,1019,3
c16382,s20895,Johnny Gomez,36,Female,Japan,Standard,2972,3
c16383,s11012,Molly Adams,44,Other,Germany,Basic,4271,2
c16384,s3196,Paul Harris,53,Female,Germany,Standard,4808,3
c16385,s8553,Matthew Rivera,17,Male,Canada,Standard,3659,4
c16386,s15324,Don Lambert,20,Other,Canada,Basic,1780,1
c16387,s2937,Ronald Gibbs,37,Male,Brazil,Basic,2098,3
c16388,s17025,Jason Chan,61,Female,UK,Standard,511,3
c16389,s15313,William Brown,20,Female,USA,Basic,1959,3
c16390,s6239,Sharon Fry,68,Other,France,Basic,4269,4
c16391,s12551,Shannon Acosta,43,Other,Australia,Standard,1606,5
c16392,s15813,Raymond Brown,23,Male,South Korea,Basic,1489,1
c16393,s9489,Kelsey Mendez,70,Other,India,Premium,914,3
c16394,s14349,Michelle Ortega,36,Other,UK,Premium,2151,4
c16395,s10550,Brenda Grimes,45,Female,Brazil,Premium,436,5
c16396,s12890,Ashley Brown,44,Other,South Korea,Standard,1284,4
c16397,s14631,Rachel Lee,24,Other,USA,Basic,4819,5
c16398,s10764,Dave Chen,48,Other,Australia,Premium,3714,3
c16399,s2520,Kathryn Brown,33,Other,South Korea,Standard,2040,3
c16400,s13187,William Woodard,28,Female,South Korea,Basic,4953,3
c16401,s18670,Andres Jensen,26,Female,Canada,Premium,4195,3
c16402,s11073,Todd Garcia,72,Male,USA,Premium,3217,1
c16403,s17912,Ryan Ayala,28,Male,Germany,Standard,658,2
c16404,s3206,Sean Bailey,25,Male,UK,Basic,2382,2
c16405,s18814,Alexander Clay,27,Male,Germany,Basic,2352,2
c16406,s20151,David Reyes,56,Male,Brazil,Standard,1072,1
c16407,s15716,Bridget Burnett,66,Male,South Korea,Standard,3858,1
c16408,s14338,Donna Gibson,46,Other,Brazil,Standard,1344,4
c16409,s9125,Sierra Morrison,42,Male,France,Premium,3558,4
c16410,s7486,Denise Sanchez,22,Male,Australia,Basic,1370,4
c16411,s16727,Lisa Conner,66,Other,Japan,Premium,4416,2
c16412,s10277,Rebecca Coleman,74,Other,Brazil,Standard,2138,1
c16413,s16322,Derek Fitzgerald,52,Male,Brazil,Basic,1438,5
c16414,s7383,Donna Williams,30,Male,USA,Premium,3240,2
c16415,s14333,Crystal Mclaughlin,69,Other,Japan,Standard,2650,2
c16416,s3106,Matthew Randolph,35,Female,South Korea,Basic,1742,2
c16417,s20711,Mike Thomas,30,Male,Canada,Standard,680,1
c16418,s6791,Robert Mosley,57,Female,Japan,Basic,3114,1
c16419,s2342,Joseph Rodriguez,66,Male,Australia,Basic,4232,2
c16420,s17994,Jamie Lang,52,Female,UK,Premium,1206,2
c16421,s13655,Rodney Lawrence,17,Other,USA,Premium,3267,3
c16422,s17789,Sarah Perry,74,Other,Canada,Basic,2964,5
c16423,s15590,James Medina,76,Female,USA,Standard,1660,5
c16424,s5077,Sean Gutierrez,21,Female,India,Standard,3227,5
c16425,s7911,Ryan Rivera,49,Male,Brazil,Basic,4970,1
c16426,s10051,Erik Griffith,72,Other,France,Premium,343,2
c16427,s11824,Sarah Luna,25,Female,UK,Standard,856,4
c16428,s6545,Kimberly Chan,18,Male,India,Basic,1177,1
c16429,s6664,Sheila Collins,13,Male,Germany,Standard,2316,5
c16430,s9692,Cameron Stark,15,Other,India,Premium,1829,3
c16431,s3539,Calvin Hall,46,Other,India,Premium,1146,3
c16432,s4940,Linda Hurst,65,Other,USA,Basic,4862,4
c16433,s1207,Tammy Meza,40,Female,UK,Premium,3134,4
c16434,s7597,Jennifer Hanson,69,Male,Germany,Basic,326,2
c16435,s15669,Andrew Graham,72,Male,UK,Basic,672,5
c16436,s17851,Lori West,79,Other,Brazil,Basic,3768,2
c16437,s14215,Marvin Smith,41,Male,Canada,Premium,4242,4
c16438,s2461,Samuel Barnes,47,Other,South Korea,Standard,3425,3
c16439,s7579,Deanna Owen,66,Male,France,Basic,2985,5
c16440,s12859,Jerome Burke,62,Other,Japan,Premium,222,2
c16441,s8007,Amanda Simpson,56,Other,South Korea,Standard,4035,2
c16442,s17249,Karen Lawson,27,Other,India,Premium,1188,1
c16443,s2980,Marc Wood,72,Male,Canada,Standard,3720,3
c16444,s15266,Jennifer Garcia,76,Male,India,Standard,1054,5
c16445,s8736,Jordan Johnson,62,Other,Canada,Basic,1494,5
c16446,s10276,Victoria Garner,48,Female,India,Premium,1309,5
c16447,s18465,Susan Brady,61,Female,South Korea,Premium,3166,1
c16448,s16211,Jonathan Robinson,26,Female,Japan,Basic,4492,4
c16449,s13866,Rachel Cooper,76,Other,South Korea,Standard,4609,5
c16450,s15575,David Fowler,31,Other,Canada,Standard,1942,3
c16451,s11189,Becky Martin,31,Male,India,Premium,776,4
c16452,s14111,Destiny Anderson,74,Other,Japan,Premium,3572,5
c16453,s5420,Cindy Jones,16,Female,Japan,Basic,4603,2
c16454,s5845,Yvonne Garcia,60,Female,Brazil,Standard,3123,5
c16455,s13493,Christopher Smith DDS,42,Female,USA,Premium,4810,1
c16456,s8092,Natalie Kennedy,28,Female,India,Premium,253,3
c16457,s11897,Kari Rojas,60,Other,UK,Basic,4789,2
c16458,s20423,Leslie Ramos,48,Other,UK,Standard,3647,4
c16459,s5426,Hannah Lang,16,Female,South Korea,Premium,975,4
c16460,s2448,Kathy Henderson,32,Male,Canada,Premium,138,4
c16461,s13573,Taylor Alexander,31,Other,France,Basic,815,2
c16462,s1105,Kara Liu,66,Other,Japan,Standard,2138,3
c16463,s10012,Lisa Randolph,76,Male,South Korea,Standard,1057,1
c16464,s15793,Laura Johnson,32,Male,Canada,Premium,3876,2
c16465,s9176,Debra Atkins,63,Male,India,Basic,1066,5
c16466,s13594,Molly Lee,38,Male,Germany,Basic,3616,3
c16467,s17014,Sarah Ford,29,Male,France,Premium,4257,1
c16468,s10949,Katelyn Burns,64,Other,Japan,Standard,2583,1
c16469,s19218,Steven Jordan,59,Other,Australia,Premium,4600,1
c16470,s11233,Amanda Anderson,28,Male,India,Premium,4372,3
c16471,s20026,Stephanie Rodriguez,36,Male,South Korea,Basic,2146,3
c16472,s10695,Jessica Watson,39,Male,USA,Basic,85,1
c16473,s7884,Chris Mckee,47,Female,France,Standard,681,5
c16474,s16491,Randall Hess,25,Other,Germany,Standard,4150,1
c16475,s15084,Jorge Davis,38,Female,Brazil,Standard,786,5
c16476,s16015,Patrick Ferguson,67,Male,France,Standard,1665,1
c16477,s1443,Theresa Hinton,40,Female,UK,Basic,257,5
c16478,s14566,Andrew Anderson,35,Male,Germany,Standard,4523,2
c16479,s7464,Melissa Anderson,17,Other,Germany,Basic,1109,3
c16480,s19530,Gregory Phillips,52,Female,Australia,Premium,4237,4
c16481,s16281,Sean Davis,33,Other,Canada,Basic,1133,2
c16482,s9565,Denise Manning,24,Male,France,Premium,2003,4
c16483,s3286,Donna Garcia,25,Female,UK,Standard,3930,1
c16484,s11544,Drew Novak,22,Female,UK,Premium,495,2
c16485,s19557,Margaret Summers,53,Female,France,Standard,2687,4
c16486,s10811,Amanda Morse,38,Other,Germany,Basic,2279,4
c16487,s2810,Evan Cooper,39,Other,Canada,Standard,906,5
c16488,s14061,Jeffery Ortiz,29,Male,Canada,Standard,1623,4
c16489,s3392,Nicholas Williams,79,Female,Japan,Basic,3040,2
c16490,s9412,Tamara White,69,Female,Australia,Basic,2632,1
c16491,s10468,Karen Cox,60,Male,UK,Basic,2583,1
c16492,s11113,Brandon Kidd,71,Other,India,Premium,486,4
c16493,s19182,Kimberly Diaz,58,Other,Australia,Basic,3367,1
c16494,s2883,Nancy Love,32,Female,India,Premium,3583,4
c16495,s16560,Andrea Moore,76,Male,USA,Standard,3221,1
c16496,s13546,Leonard Williams,35,Other,USA,Basic,332,2
c16497,s12497,Scott Odonnell,34,Female,USA,Premium,4729,4
c16498,s6769,Robert Freeman,47,Other,France,Basic,3599,2
c16499,s5041,John Welch,30,Male,UK,Standard,2218,2
c16500,s14906,Katelyn Ross,36,Other,UK,Premium,4375,2
c16501,s16904,Jonathan Conrad,14,Female,USA,Standard,729,1
c16502,s17967,Angela Watkins,70,Female,Japan,Premium,2830,2
c16503,s19402,Kathryn Rhodes,58,Male,USA,Basic,112,1
c16504,s13682,Danny Martinez,63,Female,UK,Basic,187,2
c16505,s17814,Kimberly Poole,75,Female,India,Basic,3379,1
c16506,s2026,Ryan Cox,74,Male,Australia,Basic,4908,5
c16507,s4909,Jason King,34,Female,Brazil,Premium,4216,4
c16508,s14660,Mercedes Price,19,Other,Canada,Premium,1764,5
c16509,s6528,Jose Williamson,50,Other,India,Basic,981,3
c16510,s14097,Philip Hughes,45,Other,Australia,Standard,610,5
c16511,s8590,Jordan Espinoza,73,Other,Canada,Basic,4416,5
c16512,s19151,Natasha Jones,54,Other,Australia,Standard,2458,2
c16513,s2696,Matthew Ramirez,13,Female,India,Standard,4143,5
c16514,s9626,Christine Cooper,30,Other,Australia,Premium,2567,1
c16515,s4704,Garrett Mclean,15,Female,Brazil,Standard,3095,4
c16516,s6278,Lori Armstrong,35,Male,Japan,Standard,3787,4
c16517,s9602,Bethany Cervantes,56,Other,South Korea,Standard,2115,4
c16518,s4102,Adrian Jackson,70,Female,South Korea,Standard,2541,2
c16519,s8904,Christopher Hampton,52,Female,Japan,Standard,3352,5
c16520,s13055,Brandon Joyce,15,Other,Australia,Standard,1920,3
c16521,s20867,Ian Allen,72,Female,USA,Premium,4168,2
c16522,s1090,Molly Bell,19,Female,Australia,Basic,2173,1
c16523,s18927,Terry Powell,60,Male,Australia,Standard,3832,2
c16524,s5342,Jeremy King,19,Female,USA,Basic,1551,2
c16525,s11369,Luke Gonzalez,32,Male,France,Premium,3929,5
c16526,s3044,Kayla Allen,49,Male,France,Standard,4295,4
c16527,s7753,Hector Martinez,52,Female,South Korea,Basic,1585,4
c16528,s3697,Chelsea Hunt,42,Other,Australia,Basic,2760,5
c16529,s2421,Nicole Sanders,15,Male,UK,Standard,2056,1
c16530,s2552,Shawn Gutierrez,36,Other,Canada,Basic,3627,1
c16531,s20204,Diana Stokes,60,Other,Brazil,Standard,2914,4
c16532,s2952,Christina Wright,51,Female,India,Premium,3062,5
c16533,s7698,Sandra Ward,31,Other,India,Premium,4082,5
c16534,s9295,Robert Buchanan,79,Other,Japan,Standard,2377,5
c16535,s5448,Kenneth Figueroa,80,Female,South Korea,Basic,3424,2
c16536,s19452,Chase Martin,29,Other,Japan,Premium,1635,4
c16537,s18350,Jennifer Zamora,67,Other,Australia,Standard,3035,5
c16538,s4398,Jeff Armstrong,71,Female,Brazil,Basic,1764,1
c16539,s14166,Katelyn Cook,26,Other,USA,Basic,4630,5
c16540,s15756,Maria Black,66,Male,USA,Standard,326,5
c16541,s8115,Matthew Gonzales,66,Female,UK,Premium,4186,4
c16542,s15968,Gary Garcia,23,Female,Japan,Premium,2809,4
c16543,s13477,Alan Robinson,15,Male,UK,Standard,3466,4
c16544,s15269,Cassandra Moore,18,Male,UK,Premium,1200,2
c16545,s13715,Christopher Mitchell,43,Female,Germany,Standard,1217,1
c16546,s20978,Shannon Rowe,55,Male,Japan,Basic,4433,2
c16547,s19831,Melissa Singh,66,Other,Japan,Standard,3448,4
c16548,s6902,James Griffith,15,Other,India,Premium,2114,2
c16549,s18462,Justin Holmes,50,Female,Germany,Basic,1706,4
c16550,s16784,Terri Reynolds,29,Male,Japan,Standard,1824,3
c16551,s1923,Alicia Hobbs,25,Other,UK,Basic,2451,4
c16552,s7372,David Blevins,46,Female,Canada,Standard,3515,5
c16553,s15835,Troy Schmidt,41,Other,Canada,Premium,3673,4
c16554,s7412,Alexander Williams,41,Other,Australia,Standard,2682,2
c16555,s8915,Rebecca Mitchell,56,Other,South Korea,Standard,820,1
c16556,s10409,Sarah Quinn,72,Male,USA,Basic,3921,1
c16557,s13203,Jeremy Washington,24,Other,Japan,Standard,2782,4
c16558,s19243,Jennifer Robinson,59,Male,USA,Standard,4092,5
c16559,s18902,Frank Conner,45,Male,India,Basic,3333,2
c16560,s11855,Lisa Freeman,75,Male,Canada,Premium,592,1
c16561,s7155,Ricky Adams,51,Male,France,Standard,4345,3
c16562,s16960,Lisa Watts,18,Other,UK,Premium,1093,2
c16563,s8480,Jeffrey Evans,15,Other,Brazil,Premium,1541,5
c16564,s5692,Amanda Burke,58,Male,France,Standard,2118,1
c16565,s12065,Justin Thompson,71,Other,Brazil,Premium,1926,2
c16566,s16467,Rhonda Mccoy,65,Other,Brazil,Basic,3559,1
c16567,s12993,John Solis,72,Female,Japan,Premium,3851,4
c16568,s3094,Sharon Ruiz,65,Female,France,Standard,1195,3
c16569,s8413,Alicia Mcdonald,24,Female,Canada,Premium,1894,4
c16570,s14856,Jennifer Mccullough,27,Other,South Korea,Premium,3611,2
c16571,s17822,Peter Carter,37,Female,Germany,Standard,528,5
c16572,s6366,Michael Cabrera,13,Male,UK,Basic,561,5
c16573,s17740,Terri Griffin,58,Other,USA,Standard,1160,1
c16574,s4051,Robert Watson,61,Female,Japan,Basic,4679,4
c16575,s15511,Lee Mahoney,38,Other,UK,Premium,281,1
c16576,s12410,Jeffery Lee,36,Male,South Korea,Standard,3071,5
c16577,s9844,Kathleen Walsh,79,Male,Australia,Basic,88,5
c16578,s12651,Jeffrey Riley,56,Female,Brazil,Standard,2067,5
c16579,s5525,Mark Beasley,53,Other,Brazil,Premium,4939,2
c16580,s7598,Lindsey Mitchell,58,Female,South Korea,Premium,1408,4
c16581,s13018,Mr. John Perez,65,Other,Germany,Premium,4815,2
c16582,s8875,Michelle Phillips,53,Male,France,Basic,419,2
c16583,s19303,Jennifer Johnson,80,Other,Canada,Premium,4457,3
